generation, Top Error, Gen Error, Trial 0, Trial 1, Trial 2, Trial 3
1, 0.718334538835803, 0.718334538835803, 0.597694634006826, 0.864949359723885, 0.871264149033815, 0.539430012578684
2, 0.696552647616197, 0.696552647616197, 0.924768607929343, 0.283974637146256, 0.422892363354767, 1.15457498203442
3, 0.586131489082454, 0.586131489082454, 0.156983679057714, 0.343850820307107, 0.88412913861672, 0.959562318348276
4, 0.566540326780869, 0.566540326780869, 0.132470325331467, 0.381434103355292, 0.822863939373188, 0.929392939063527
5, 0.578809768879676, 0.578809768879676, 0.135032822779909, 0.338691637426165, 0.882184979586052, 0.959329635726577
6, 0.558927488691624, 0.558927488691624, 0.134813552780575, 0.264396498347825, 0.906853786180797, 0.929646117457298
7, 0.432957338065446, 0.432957338065446, 0.490742001960368, 0.323819169796899, 0.487936768477693, 0.429331412026824
8, 0.422414535152046, 0.422414535152046, 0.518400852801126, 0.314003706965296, 0.464090652640991, 0.393162928200768
9, 0.414903849305216, 0.414903849305216, 0.534097459215394, 0.30777937158781, 0.448181405377614, 0.369557161040048
10, 0.411889479825263, 0.411889479825263, 0.535601113123718, 0.306269833178844, 0.44627343171198, 0.359413541286508
11, 0.401906641352862, 0.401906641352862, 0.563461657635662, 0.28524019065319, 0.44000307595463, 0.318921641167967
12, 0.398596784927147, 0.398596784927147, 0.568255036804561, 0.279564290735543, 0.439646068203892, 0.306921743964591
13, 0.39485189621292, 0.39485189621292, 0.572218720676376, 0.27511134439887, 0.440181142904626, 0.291896376871808
14, 0.392323734346877, 0.392323734346877, 0.587125453463478, 0.274834194065352, 0.438378110769639, 0.268957179089038
15, 0.391058184285412, 0.391058184285412, 0.582575673327716, 0.267131730006917, 0.446028316577378, 0.268497017229636
16, 0.387603080343495, 0.387603080343495, 0.562484791942193, 0.264904533334404, 0.429431110452987, 0.293591885644396
17, 0.36639566554396, 0.36639566554396, 0.404580912038176, 0.436067427965416, 0.342079242056816, 0.282855080115431
18, 0.36639566554396, 0.388091842305566, 0.56165289719241, 0.267363444278101, 0.427250137869816, 0.296100889881936
19, 0.362514921749077, 0.362514921749077, 0.400137978999317, 0.426136976203234, 0.34702726303114, 0.276757468762616
20, 0.362514921749077, 0.383150929460413, 0.539913738236883, 0.262836449700562, 0.436486938870645, 0.293366591033561
21, 0.362514921749077, 0.381324512492093, 0.570648890252635, 0.25045470790535, 0.405464840138539, 0.29872961167185
22, 0.362514921749077, 0.382242034102861, 0.542377472541762, 0.249054814142774, 0.442796776793575, 0.294739072933331
23, 0.362514921749077, 0.381264331356854, 0.583097329486272, 0.232181558414878, 0.448233677540495, 0.261544759985771
24, 0.362514921749077, 0.381358706641501, 0.531864165814347, 0.237349558400061, 0.454224361338237, 0.301996741013359
25, 0.362514921749077, 0.376363043857841, 0.547113665940487, 0.243212701198794, 0.440307295176137, 0.274818513115944
26, 0.362514921749077, 0.380240180126109, 0.541576370129765, 0.242633357640501, 0.446196771169154, 0.290554221565016
27, 0.362514921749077, 0.377405264546486, 0.526668672670427, 0.278310641284005, 0.434700787943275, 0.269940956288238
28, 0.362514921749077, 0.377404110570169, 0.528794501584339, 0.237581851474586, 0.439558762570144, 0.303681326651606
29, 0.362514921749077, 0.369680666529687, 0.546327110785815, 0.243420028555842, 0.439790809664027, 0.249184717113064
30, 0.362514921749077, 0.376059972173819, 0.543754021236217, 0.245888798449795, 0.457340950028289, 0.257256118980976
31, 0.362514921749077, 0.373496864819436, 0.552206595132233, 0.239280272707439, 0.446566608637681, 0.255933982800393
32, 0.362514921749077, 0.373361712011467, 0.566031390125877, 0.23352642727309, 0.439380814781614, 0.254508215865285
